1-connected, nl, true, 10033, 1
1-connected, gt, true, 10019, 2
1-connected, mx, true, 9330, 3
1-connected, cn, true, 10030, 4
1-connected, cm, true, 10008, 5
1-connected, nl, true, 10012, 6
1-connected, gt, true, 10020, 7
1-connected, mx, true, 10012, 8
1-connected, cn, true, 10043, 9
1-connected, cm, true, 10019, 10
1-connected, nl, true, 10024, 11
1-connected, gt, true, 10013, 12
1-connected, mx, true, 10039, 13
1-connected, cn, false, 10029, 14
1-connected, cm, true, 10012, 15
1-connected, nl, true, 10020, 16
1-connected, gt, true, 10034, 17
1-connected, mx, true, 10011, 18
1-connected, cn, true, 10016, 19
1-connected, cm, false, 10019, 20
1-connected, nl, true, 10010, 21
1-connected, gt, true, 10048, 22
1-connected, mx, false, 10030, 23
1-connected, cn, false, 10011, 24
1-connected, cm, true, 10047, 25
1-connected, nl, false, 10027, 26
1-connected, gt, true, 10010, 27
1-connected, mx, false, 10011, 28
1-connected, cn, true, 10036, 29
1-connected, cm, true, 10009, 30
1-connected, nl, true, 10021, 31
1-connected, gt, false, 10035, 32
1-connected, mx, true, 10017, 33
1-connected, cn, true, 10014, 34
1-connected, cm, true, 10037, 35
1-connected, nl, false, 10028, 36
1-connected, gt, false, 10021, 37
1-connected, mx, true, 10021, 38
1-connected, cn, true, 10030, 39
1-connected, cm, true, 10015, 40
2-connected, gt, true, 10017, 41
2-connected, mx, true, 10029, 42
2-connected, cn, true, 6132, 43
2-connected, cm, true, 10018, 44
2-connected, nl, true, 10021, 45
2-connected, gt, true, 10011, 46
2-connected, mx, true, 10037, 47
2-connected, cn, true, 10011, 48
2-connected, cm, false, 10011, 49
2-connected, nl, false, 10015, 50
2-connected, gt, true, 10026, 51
2-connected, mx, true, 10015, 52
2-connected, cn, true, 10016, 53
2-connected, cm, true, 10011, 54
2-connected, nl, true, 10010, 55
2-connected, gt, true, 10021, 56
2-connected, mx, true, 10033, 57
2-connected, cn, true, 10019, 58
2-connected, cm, true, 10031, 59
2-connected, nl, true, 10026, 60
2-connected, gt, true, 10020, 61
2-connected, mx, false, 10054, 62
2-connected, cn, true, 10021, 63
2-connected, cm, true, 10013, 64
2-connected, nl, true, 10020, 65
2-connected, gt, true, 10015, 66
2-connected, mx, true, 10016, 67
2-connected, cn, true, 10014, 68
2-connected, cm, true, 10022, 69
2-connected, nl, true, 10021, 70
2-connected, gt, true, 10020, 71
2-connected, mx, false, 10018, 72
2-connected, cn, false, 10042, 73
2-connected, cm, true, 10022, 74
2-connected, nl, true, 8324, 75
2-connected, gt, false, 10048, 76
2-connected, mx, false, 10010, 77
2-connected, cn, true, 5340, 78
2-connected, cm, false, 10008, 79
2-connected, nl, true, 10025, 80
match, gt, false, 30129, 131
match, mx, true, 30112, 132
match, cm, true, 30109, 133
match, gt, true, 30106, 134
match, mx, true, 30110, 135
match, cm, true, 30122, 136
match, gt, false, 30110, 137
match, mx, true, 30130, 138
match, cm, false, 30113, 139
match, gt, true, 30133, 140
match, mx, false, 30139, 141
match, cm, false, 30127, 142
match, gt, false, 30124, 143
match, mx, true, 30125, 144
match, cm, true, 30256, 145
match, gt, true, 30119, 146
match, mx, true, 30129, 147
match, cm, true, 30117, 148
match, gt, false, 30113, 149
match, mx, true, 30120, 150
match, cm, true, 25984, 151
match, gt, true, 6645, 152
match, mx, false, 30125, 153
match, cm, true, 7159, 154
match, gt, true, 30134, 155
match, mx, false, 30135, 156
match, cm, true, 30113, 157
match, gt, true, 30150, 158
match, mx, false, 30119, 159
match, cm, false, 30119, 160
dense, nl, true, 10050, 81
dense, gt, true, 10070, 82
dense, mx, true, 10040, 83
dense, cn, true, 10028, 84
dense, cm, true, 10018, 85
dense, nl, true, 10037, 86
dense, gt, true, 10029, 87
dense, mx, false, 10059, 88
dense, cn, true, 10023, 89
dense, cm, true, 10048, 90
dense, nl, true, 10032, 91
dense, gt, true, 10049, 92
dense, mx, false, 10029, 93
dense, cn, true, 10065, 94
dense, cm, true, 10018, 95
dense, nl, true, 10028, 96
dense, gt, true, 10055, 97
dense, mx, true, 10028, 98
dense, cn, true, 10022, 99
dense, cm, true, 10053, 100
dense, nl, true, 10049, 101
dense, gt, true, 10057, 102
dense, mx, true, 10029, 103
dense, cn, true, 10027, 104
dense, cm, true, 10053, 105
dense, nl, true, 10041, 106
dense, gt, true, 10037, 107
dense, mx, true, 10064, 108
dense, cn, true, 10034, 109
dense, cm, true, 10041, 110
dense, nl, true, 10030, 111
dense, gt, true, 10045, 112
dense, mx, true, 10025, 113
dense, cn, true, 10029, 114
dense, cm, true, 10063, 115
dense, nl, true, 10053, 116
dense, gt, true, 10027, 117
dense, mx, true, 10029, 118
dense, cn, true, 10025, 119
dense, cm, true, 10043, 120
dense, nl, true, 10032, 121
dense, gt, true, 10037, 122
dense, mx, true, 10027, 123
dense, cn, true, 10033, 124
dense, cm, true, 10026, 125
dense, nl, true, 10029, 126
dense, gt, true, 10034, 127
dense, mx, false, 10032, 128
dense, cn, true, 10012, 129
dense, cm, true, 10040, 130
